semantic_tokens,IsHatespeech,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
['SAY'],False,False,False,False,False,False,False,False,False,False,False,False
"['PEOPLE', 'FUCK', 'AMERICAN', 'FUCKING', 'HATE']",False,True,True,False,False,True,False,False,False,False,False,False
"['CALL', 'HINT', 'RIOT', 'REALLY', 'SPOOK', 'RIOTER']",False,False,False,False,False,False,False,False,False,False,False,False
"['AGREE', 'PROTESTOR']",False,False,False,False,False,False,False,False,False,False,False,False
"['STUFF', 'REALLY', 'MAKE', 'RECONSIDER', 'WORLD', 'HITLER', 'ALIVE']",True,True,False,False,False,False,True,False,False,False,False,False
"['JERK', 'MAKE', 'BS', 'STORY', 'SKITTLE', 'ICE', 'TEA', 'COMPONENT', 'LEAN', 'ACTUAL', 'PROMETHAZINE', 'PHARMACEUTICAL', 'DRUG', 'EASY', 'GET', 'STREET', 'LEVEL', 'GUY', 'QUAKE', 'ANTEBELLUM', 'PERIOD', 'DREAMER', 'NEGRO', 'LIVE', 'NEED', 'REALIZE', 'REALLY', 'MUCH', 'WELL', 'STATISTIC', 'SAY', 'WHITE', 'WELL', 'FAIR', 'WHITE', 'COMMITT', 'VIOLENT', 'CRIME', 'COME', 'WHITE', 'SAVIOR', 'BS']",False,False,False,False,False,False,False,False,False,False,False,False
"['FUCK', 'TIME', 'FREEWAY']",False,False,False,False,False,False,False,False,False,False,False,False
"['POLICE', 'JOB', 'ARREST', 'IDIOT', 'BLOCK', 'PUBLIC', 'ROAD', 'RIDICULOUS', 'PEOPLE', 'ARREST', 'RUN', 'STUPID', 'FREEWAY']",False,True,True,False,True,False,False,False,False,False,False,False
"['WANT', 'KNOW', 'SHOOT', 'BACK', 'FRONT', 'PRETTY', 'MUCH', 'TELL', 'STORY', 'SHOOT', 'BACK', 'NONE', 'REST', 'MATTER']",False,False,False,False,False,False,False,False,False,False,False,False
"['THANK', 'STEFAN']",False,False,False,False,False,False,False,False,False,False,False,False
"['VIDEO', 'LIBERAL', 'PROPAGANDA', 'USE', 'FAR', 'DIVIDE', 'PEOPLE', 'FUEL', 'CHAOS', 'FERGUSON', 'STAY', 'TUNE', 'TRIAL', 'FACT', 'DECIDE', 'EVIL', 'WHITE', 'PEOPLE', 'SOURCE', 'PROBLEM', 'MEAN', 'STRAIGHT', 'WATCH', 'TRIAL']",False,False,False,False,False,False,False,False,False,False,False,False
"['AGREE', 'POLICE', 'ACTION', 'KILL', 'BOY', 'MEAN', 'PROTEST', 'LOOT', 'DESTROY', 'NEIGHBOURHOOD', 'STUPID', 'MAKE', 'PEOPLE', 'WANT', 'SUPPORT', 'STRUGGLE']",False,False,False,False,False,False,False,False,False,False,False,False
"['FUCK', 'COP', 'PUSSY']",False,True,True,False,False,True,False,False,False,False,False,False
"['KNOW', 'CRAZY', 'ACTUALLY', 'COME', 'VIDEO', 'BITCOIN', 'TRY', 'LEARN', 'KNOW', 'LOOK', 'FAMILIAR', 'TAKE', 'TIME', 'LOOK', 'PERSONAL', 'PROFILE', 'SPECIFICALLY', 'SOUNDCLOUD', 'THINK', 'GUILTY', 'REPRESENT', 'WRONG', 'LIGHT', 'MAYBE', 'STEAL', 'STILL', 'DESERVE', 'DIE', 'FACT', 'WHITE', 'PEOPLE', 'CONTINUE', 'INSINUATE', 'RIDICULOUS', 'SHOW', 'CLEAR', 'LACK', 'EMPATHY', 'SYMPATHY', 'SEEM', 'ANIMAL', 'THINK', 'ESPECIALLY', 'OFFENSIVE', 'LOOK', 'BACK', 'VIDEO', 'YEAR', 'LATER', 'RNB', 'BLACK', 'CULTURE', 'BIG', 'THING', 'MEDIUM', 'STILL', 'UNDERSTAND', 'PERSPECTIVE', 'SAY', 'MAKE', 'LEAN', 'VIDEO', 'SHOW', 'IGNORANT', 'TRULY', 'WELL', 'SPRITE', 'FANTA', 'CARBONATED', 'DRINK', 'USE', 'MAKE', 'LEANNOT', 'TEA']",True,True,False,False,False,False,True,False,False,False,False,False
"['GOOD', 'BREAKDOWN', 'SEE', 'YET', 'NEED', 'SLOW', 'THINK', 'ACT', 'THING']",False,False,False,False,False,False,False,False,False,False,False,False
"['SHOOT', 'TEAR', 'GAS', 'PROFESSIONAL', 'SOLDIER', 'MEMBER', 'PUBLIC', 'COUNTRY', 'ABSOLUTELY', 'FINE']",False,True,True,False,True,False,False,False,False,False,False,False
"['LADY', 'FIRST', 'GUEST', 'SPEAKER', 'SHARPTON', 'RALLY', 'SERIOUSLY']",False,False,False,False,False,False,False,False,False,False,False,False
"['PEOPLE', 'ROAD', 'GODDAMN', 'KID']",False,False,False,False,False,False,False,False,False,False,False,False
"['AMAZING', 'INFO', 'POLICE', 'OFFICER', 'GIVE', 'AWARD', 'FIND', 'ELSE', 'WITNESS', 'SUPPORT', 'OPPOSE', 'VIEW', 'STATE', 'FRIEND', 'OFFICER', 'SAY', 'REPEATEDLY', 'FACT', 'HIT', 'PIECE', 'LONG', 'TAKE', 'TELL', 'TRUTH', 'DAY', 'STILL', 'STATEMENT', 'OFFICER', 'QUICK', 'RELEASE', 'DIRT', 'MICHEAL', 'BROWN', 'SMELL', 'YET', 'WAIT', 'SEE', 'VIDEO', 'CATCH', 'INCIDENT', 'TAKE', 'DAY', 'SHOW', 'WRITE', 'REPORT', 'FILL', 'LIE', 'TRUTH', 'CHANGE', 'NEED', 'PREPARATION', 'SIMPLY', 'TELL']",False,False,False,False,False,False,False,False,False,False,False,False
"['KNOW', 'SAYIN']",False,False,False,False,False,False,False,False,False,False,False,False
"['LOSE', 'SHIT', 'GUY']",False,False,False,False,False,False,False,False,False,False,False,False
"['POLICE', 'OFFICER', 'WEAR', 'CAMERA', 'LAPEL', 'ISSUE', 'OPEN', 'SHUT', 'CASE']",False,False,False,False,False,False,False,False,False,False,False,False
"['MANY', 'RACIST', 'COMMENT', 'HATE', 'WHITE', 'SOMETIMES']",False,False,False,False,False,False,False,False,False,False,False,False
"['KEEP', 'GO', 'HIT', 'HIT', 'SLOWLY', 'PUSH', 'WAY', 'NEED', 'GROW', 'FUCK']",False,True,True,False,True,False,False,False,False,False,False,False
"['FACT', 'LEGAL', 'ADULT', 'ROB', 'STORE', 'TIME', 'ASSAULT', 'STORE', 'ASSAULT', 'COP', 'ASSAULT', 'COP', 'MOSTLY', 'LIKELY', 'GO', 'SHOOT', 'RACIST']",False,False,False,False,False,False,False,False,False,False,False,False
['JOKE'],False,True,True,False,False,False,False,False,False,False,False,False
"['GOOD', 'JOB', 'GUY', 'RAISE', 'TAXIS']",False,False,False,False,False,False,False,False,False,False,False,False
"['NEVER', 'ARGUE', 'IDIOT']",False,True,True,False,False,False,False,False,False,False,False,False
"['LOVE', 'TEAR', 'GAS', 'LOL', 'MUSTARD', 'GAS', 'BURN', 'RIB', 'INSIDE', 'VOMIT', 'SORRY', 'SAY']",False,False,False,False,False,False,False,False,False,False,False,False
"['SHOOTING', 'THING', 'BLACK', 'BLACK', 'PEOPLE', 'MAKE', 'BLACK', 'ISSUE', 'BOTTOM', 'LINE', 'GROWN', 'MAN', 'ROB', 'STORE', 'IGNORE', 'POLICE', 'ORDER', 'PEOPLE', 'THINK', 'OK', 'PROTEST', 'BEHALF', 'THUG', 'RESPECT', 'LAW', 'SHAME', 'COME', 'DEATH', 'THIEF', 'STILL', 'ALIVE', 'HEAR', 'BULLSHIT', 'BLACK', 'GET', 'GET', 'HARD', 'STREET', 'WEAR', 'HARD', 'LIVING', 'BADGE', 'HONOR', 'HONOR', 'COUNTRY', 'LET', 'GO', 'STEAL', 'CIGARILLO', 'MAKE', 'BLUNT', 'WORSEN', 'ALREADY', 'GHETTO']",True,True,False,False,False,False,True,False,False,False,False,False
"['GET', 'PAY', 'PROTEST', 'ASK', 'PROTEST', 'IDEA', 'FLOW', 'ALONG', 'MEAN', 'RUN', 'FUCK', 'SYSTEM', 'ARREST', 'DRIVE', 'ARREST', 'FUCK', 'SYSTEM', 'VOICE', 'RIGHT', 'RIGHT', 'BLOCK', 'TRAFFIC']",False,True,True,False,True,False,False,False,False,False,False,False
"['BODY', 'CAM', 'ALSO', 'AIR', 'POLICE', 'RUN', 'DAY', 'DAY', 'COP', 'SCREW']",False,False,False,False,False,False,False,False,False,False,False,False
"['VIDEO', 'ACTUALLY', 'HAPPEN', 'SIMPLY', 'TRY', 'SMEAR', 'YOUNG', 'MAN', 'IMAGE', 'WANT', 'RAPPER', 'STEAL', 'CIGAR', 'SIDE', 'VIDEO', 'DESERVE', 'DEATH', 'SENTENCE', 'ALSO', 'RELEASE', 'NEW', 'VIDEO', 'OFFICER', 'WILSON', 'SHOW', 'INJURY', 'SHOW', 'OFFICER', 'TRUTHFUL', 'INCIDENT', 'PERHAPS', 'NEED', 'WAIT', 'DETAIL', 'POST', 'BIAS', 'VIDEO', 'GO', 'POST', 'VIDEO', 'MAKE', 'SURE', 'ACCURATE', 'MENTION', 'FRIEND', 'CRIMINAL', 'STATE', 'BROWN', 'GIVE', 'BLACK', 'WHITE', 'WITNESS', 'INCIDENT', 'STATE', 'HAND', 'SURRENDER', 'SHOOT']",False,False,False,False,False,False,False,False,False,False,False,False
"['BLACK', 'TIRED', 'KILL', 'WEAPON', 'SHUT', 'ASS', 'WHITE', 'DEVIL', 'WHITE', 'PEOPLE', 'EVIL']",True,True,False,False,False,False,True,False,False,False,False,False
"['DIRTY', 'MONGREL']",False,True,True,False,False,False,False,False,False,False,False,False
"['AGREE', 'SAY', 'TRUST', 'POLICE', 'ARREST', 'CROOKED', 'PEDOPHILE', 'PROTECT', 'TREASONOUS', 'POLITICAN', 'THING', 'MILITARY', 'PEOPLE']",False,True,True,False,True,False,False,False,False,False,False,False
"['WRONG', 'MOTHER', 'FUCKER', 'SHOOT', 'APPREHEND']",False,True,True,False,False,True,False,False,False,False,False,False
"['AGREE', 'SISTA']",False,False,False,False,False,False,False,False,False,False,False,False
"['TERRORIST', 'PART', 'ISIS']",True,True,False,False,False,False,False,False,False,False,True,False
"['SHOOT', 'RUN']",False,True,True,True,True,False,False,False,False,False,False,False
"['TEEN', 'FACE', 'LIFE', 'PRISON', 'POT', 'BROWNIE', 'YEAR', 'OLD', 'MAN', 'ARREST', 'FEED', 'POOR', 'POLICE', 'OFFICER', 'SET', 'FREE', 'CHARGE', 'WHATSOEVER', 'KILL', 'TEENAGER', 'PEOPLE', 'SEE', 'WRONG']",False,False,False,False,False,False,False,False,False,False,False,False
"['STAGE', 'EVENT', 'FAKE', 'RIOTSDIVID', 'CONQUERFAKE', 'NEWS']",False,False,False,False,False,False,False,False,False,False,False,False
"['PRESENT', 'BELIEVE', 'INNOCENT', 'BELIEVE', 'ACT', 'ARROGANTLY', 'DISRESPECTFULLY', 'OFFICER', 'LEAD', 'HATE', 'FACT', 'OFFICER', 'COMPARE', 'JERK', 'MIND', 'BUSINESS', 'TRY', 'WANNABE', 'COP', 'OFFICER', 'RIGHT', 'DUTY', 'CONFRONT', 'SITUATION', 'WAY', 'ZIMMERMAN', 'EASILY', 'WALK', 'AWAY', 'STAY', 'PHONE', 'DISPATCHER']",False,False,False,False,False,False,False,False,False,False,False,False
"['CRIMINAL', 'KID', 'SHOOT', 'POLICE', 'ALMOST', 'EVERYDAY', 'BAD', 'CRIMINAL', 'RECORD', 'START', 'FIGHT']",False,False,False,False,False,False,False,False,False,False,False,False
"['GET', 'FIRE', 'DEPT', 'FIRE', 'TRUCK', 'BLAST', 'WATER', 'JET', 'GET']",False,True,True,False,True,False,False,False,False,False,False,False
"['WANT', 'NEXT', 'MLK', 'ISSUE', 'PROBLEM', 'ANYMORE', 'REQUIRE', 'MLK']",False,False,False,False,False,False,False,False,False,False,False,False
"['FUCKING', 'BRAIN', 'DEAD', 'LET', 'NAZI', 'POLICE', 'SCUM', 'BAG', 'TAKE']",False,True,True,False,True,False,False,False,False,False,False,False
"['LOOK', 'READY', 'CUT', 'HEAD', 'ISIS', 'SYMPATHIZER', 'GO', 'SAY', 'MAYBE', 'CARE', 'ISSUE', 'HAND', 'WANT', 'GO', 'LOOT', 'STORE', 'FUCK', 'SHIT']",True,True,False,False,False,False,False,False,False,False,True,False
"['PERHAPS', 'START', 'TEACH', 'BLACK', 'LAW', 'EDUCATION', 'IMPORTANT', 'INSTEAD', 'TREAT', 'SPECIAL', 'SNOWFLAKE']",True,True,False,False,False,False,True,False,False,False,False,False
"['PEOPLE', 'CELL', 'PHONE', 'CROWD', 'RECORD', 'ENCOUNTER', 'CLAIM', 'SEE', 'MEDIUM', 'INDEPENDENT', 'RESEARCHER', 'WITNESS', 'VIDEO', 'FOOTAGE', 'ENCOUNTER', 'BROWN', 'OFFICER', 'SHOOT']",False,False,False,False,False,False,False,False,False,False,False,False
"['AGREE', 'PEOPLE', 'ARM', 'NEED', 'FIND', 'INFORMATION', 'RIOTING', 'THINK', 'GET', 'HIGH', 'DRUG', 'ROB', 'STORE', 'CARELESSLY', 'WALK', 'MIDDLE', 'STREET', 'SCREAM', 'COP', 'ATTACK', 'REACH', 'GUN', 'UNARMED', 'MENTION', 'SIZE', 'PEOPLE', 'GULLIBLE', 'FIND', 'FUNNY', 'RACE', 'RACIST', 'BLACK', 'RACIST', 'WHITE', 'SINGLE', 'TIME', 'RACIST', 'BLACK', 'PERSON', 'THROW', 'HAND', 'PISS', 'WHITE', 'PEOPLE', 'RACIST', 'PERSON', 'WANT', 'SIT', 'BELIEVE', 'WHITE', 'PEOPLE', 'RACIST', 'PEOPLE', 'HAPPEN', 'PAST', 'MAKE', 'SICK', 'THINK', 'GROW', 'GENERATION']",False,False,False,False,False,False,False,False,False,False,False,False
"['PEOPLE', 'ASK', 'PEACE', 'RIOT', 'BRING', 'VIOLENCE']",False,False,False,False,False,False,False,False,False,False,False,False
"['REALLY', 'HARD', 'OPEN', 'FIRE']",False,True,True,False,True,False,False,False,False,False,False,False
['HERO'],False,False,False,False,False,False,False,False,False,False,False,False
"['BLACK', 'LIFE', 'MATTER', 'WHITE', 'LIFE', 'MATTER', 'LIFE', 'MATTER']",False,False,False,False,False,False,False,False,False,False,False,False
"['BLACKMANY', 'YEAR', 'AGO', 'ALMOST', 'SHOOT', 'POLICEI', 'DRIVE', 'FRIEND', 'PARTY', 'EVEN', 'ILLEGAL', 'DRUG', 'USE', 'CARDIDNT', 'EVEN', 'NOTICE', 'COP', 'CAR', 'MEWHEN', 'LIGHT', 'GO', 'FREAKEDWE', 'PULL', 'PANIC', 'COP', 'BRIGHT', 'LIGHT', 'USWE', 'TRY', 'DESPERATELY', 'HIDE', 'DRUGSI', 'HEAR', 'COP', 'TELL', 'GET', 'CAR', 'KEEP', 'TRY', 'HIDE', 'DRUGSOF', 'COURSE', 'SEE', 'GO', 'CENTER', 'CONSOLE', 'MAYBE', 'GET', 'GUNI', 'TELL', 'LOUDLYSTOP', 'PUT', 'HAND', 'SEE', 'GET', 'CAR', 'TELL', 'FREEZE', 'EXACTLY', 'TELL', 'DOIF', 'LISTEN', 'SHOTMOST', 'LIKELY', 'HEADI', 'UNDERSTAND', 'COP', 'TELL', 'DOIF', 'SAY', 'PUT', 'HAND', 'PUT', 'HAND', 'TELL', 'STEP', 'STEP', 'BACK', 'DEFY', 'PERSON', 'GUN', 'THREATEN', 'SHOOT', 'COLOR']",False,False,False,False,False,False,False,False,False,False,False,False
"['HOPE', 'GUY', 'STILL', 'FALL', 'OL', 'BANANA', 'TAILPIPE', 'BULLSHIT', 'NEWS', 'GIVE']",False,True,True,False,False,False,False,False,False,False,False,False
"['TRUTH', 'PEOPLE', 'NEED', 'REALIZE', 'ACCEPT', 'ACTION', 'BRING', 'SITUATION', 'SAY', 'JUSTICE', 'SERVE', 'FAST', 'PUT', 'JUSTICE', 'PEOPLE', 'SAY', 'JUSTICE', 'PEACE', 'WORD', 'AWAKE', 'SCRIPTURE', 'HEAD', 'DEEPLY', 'SAY', 'SPEAK', 'WISH', 'SPEAK', 'RIGHT', 'LONG', 'BELIEVE', 'SAY', 'COME', 'RIGHT', 'TIME']",False,False,False,False,False,False,False,False,False,False,False,False
"['BACK', 'STILL', 'THING', 'CAUSE', 'SEEM', 'REALLY', 'LIKE', 'HEREAND', 'WORK', 'OUTMAYBE', 'TURN', 'CONTINENT', 'AROUND']",True,True,False,False,False,False,True,False,False,False,False,False
"['REAL', 'QUESTION', 'NEED', 'ASK', 'COP', 'ALREADY', 'DRAW', 'WEAPON', 'ALREADY', 'SHOOT', 'WAY', 'ANSWER', 'SHOW', 'TRUE', 'COLOR', 'THINK', 'BLACK', 'MALE', 'DISREGARD', 'LIFE', 'KILL', 'COP', 'ESCALATE', 'PUNISHMENT', 'PROBATION', 'PETTY', 'THEFT', 'DEATH', 'PENALTY', 'KILL', 'COP', 'UTTERLY', 'ABSURD', 'TRULY', 'BELIEVE', 'GO', 'START', 'COLLEGE', 'NEXT', 'WEEK', 'SORRY', 'RACIST']",False,False,False,False,False,False,False,False,False,False,False,False
"['GUY', 'GET', 'HIGH', 'LOT']",False,False,False,False,False,False,False,False,False,False,False,False
"['POLICE', 'CAR', 'PURPOSEFULLY', 'LEAVE', 'DESTROY', 'GET', 'ANGER', 'INSTEAD', 'BUSINESS', 'COST', 'DESTRUCTION', 'CAR', 'PASS', 'STATE', 'TAXPAYER']",False,False,False,False,False,False,False,False,False,False,False,False
"['PROTESTER', 'THROW', 'STUFF', 'REPORTER']",False,False,False,False,False,False,False,False,False,False,False,False
"['BEAUTIFUL', 'WOMAN', 'WORLD']",False,False,False,False,False,False,False,False,False,False,False,False
"['FORCE', 'TRAUMA', 'POWERFUL', 'HOPE', 'WORD', 'CHANGE', 'THINKING', 'CONCERN', 'BLACK', 'LIFE', 'MISPLACED', 'THANK', 'SHARE']",False,False,False,False,False,False,False,False,False,False,False,False
"['SATISFY', 'THROW', 'MOLOTOV', 'MIDDLE', 'GROUP']",False,True,True,False,True,False,False,False,False,False,False,False
"['LET', 'LOOK', 'FACT', 'MOVE', 'AWAY', 'SHOT', 'FIRE', 'WITNESS', 'ARM', 'SHOT', 'FIRE', 'WITNESS', 'DROP', 'KNEE', 'SHOT', 'FIRE', 'WITNESS', 'AUDIO', 'RECORDING', 'SHOT', 'GROUP', 'VIDEO', 'RECORD', 'SPONTANEOUS', 'UTTERANCE', 'HAND', 'FIGHT', 'OFFICER', 'OFFICER', 'FIGHT', 'WEAPON', 'CAR', 'OFFICER', 'WEAPON', 'DISCHARGE', 'CAR', 'OFFICER', 'DAMAGE', 'OFFICER', 'EYE', 'MEDICAL', 'REPORT', 'RELEASE', 'OFFICER', 'STATEMENT', 'RELEASE', 'POLICE', 'LOG', 'INCIDENT', 'RADIO', 'REPORT', 'RELEASE', 'FORGET', 'THIRD', 'REVIEW', 'WOUND', 'SHOW', 'SHOOT', 'LEAST', 'TWICE', 'WITNESS', 'YET', 'SUPPORT', 'UNOFFICIAL', 'OFFICERSS', 'VERSION', 'INCIDENT']",False,False,False,False,False,False,False,False,False,False,False,False
"['TOTALLY', 'LOOK', 'FACTUAL', 'EVIDENCE', 'TRIAL', 'SPECIAL', 'TREATMENT', 'KNOW', 'GO', 'HAPPEN']",False,True,True,False,True,False,False,False,False,False,False,False
['SEND'],False,False,False,False,False,False,False,False,False,False,False,False
"['SCROLL', 'COMMENT', 'SEE', 'BUNCH', 'RACIST', 'COMMENT', 'LOOK', 'TRUMP', 'SUPPORTER', 'SIT', 'PATIENTLY', 'HATE', 'SERIOUSLY', 'LOT', 'PEOPLE', 'SAY', 'WRONG', 'SAY', 'KINDA', 'PEOPLE', 'SAY', 'BLACK', 'THINK', 'AFRICAN', 'AMERICAN', 'PEOPLE', 'INNOCENT', 'WRONG']",False,False,False,False,False,False,False,False,False,False,False,False
"['BLOOD', 'STREET', 'WORRIED', 'WORD', 'GET', 'TIRED', 'WAY', 'MAINSTREAM', 'MEDIA', 'TREAT', 'IDIOT', 'FOLLOW', 'CONDESCEND', 'IRRELEVANT', 'DISTRACTING', 'DISPARAGE', 'NARRATIVE', 'STEP']",False,False,False,False,False,False,False,False,False,False,False,False
"['PEOPLE', 'FERGUSON', 'LOOT', 'OLY', 'THING', 'GOVERMENT', 'CARE', 'ECONOMY', 'FUCK', 'MAKE', 'EFFORT', 'STOP', 'CROOKED', 'COP']",False,True,True,False,True,True,False,False,False,False,False,False
"['THANK', 'REAL', 'HEAR', 'LITTLE', 'GIRL', 'THINK', 'THING', 'RAGE', 'MEDIUM', 'EVER', 'WANT', 'PROMOTE', 'RACIAL', 'TENSION', 'BLACK', 'COMMUNITY', 'WANT', 'TALK', 'ELEPHANT', 'ROOM', 'ALMOST', 'MEDIUM', 'MUSIC', 'SCENE', 'PROMOTE', 'THUG', 'LIFE']",False,False,False,False,False,False,False,False,False,False,False,False
"['IGNORANCE', 'LAW', 'EXCUSE', 'USC', 'DEPRIVATION', 'RIGHT', 'COLOR', 'LAW']",False,False,False,False,False,False,False,False,False,False,False,False
['TAZER'],False,False,False,False,False,False,False,False,False,False,False,False
"['CORRUPT', 'DEMON', 'WORSHIP', 'FOOL']",False,True,True,False,False,False,False,False,False,False,False,False
"['REASON', 'RAM', 'MOVE', 'BACK']",False,False,False,False,False,False,False,False,False,False,False,False
"['THINK', 'DESERVE', 'DIE', 'STEAL', 'CIGAR', 'FINE', 'CRIMINAL', 'PUT', 'LEGAL', 'PROCESS', 'HUMANE', 'KILL', 'TREAT', 'FELON', 'CRIMINAL', 'DOG', 'MOMENT', 'COMMIT', 'MINOR', 'CRIME', 'STEAL', 'CIGARETTE', 'SMOKING', 'WEED', 'LONG', 'HUMAN', 'RIGHT', 'RAP', 'MAKE', 'BAD', 'QUALITY', 'TONE', 'THINK', 'MATTER', 'LOT', 'PEOPLE', 'PRODUCE', 'RAP', 'MUSIC', 'CONSIDER', 'BIG', 'RAPPER', 'ALWAYS', 'TALK', 'SMOKING', 'WEED', 'BITCH', 'KILL', 'PEOPLE', 'SURPRISE', 'BROWN', 'PROBABLY', 'INSPIRE', 'CRIME', 'BROWN', 'STEAL', 'CIGAR', 'TELL', 'WHITE', 'PERSON', 'GO', 'CONVENIENCE', 'STORE', 'STEAL', 'ALCOHOL', 'SHOOT', 'EVEN', 'HOUR', 'LATER', 'POLICE', 'JUSTIFY', 'POLICE', 'SHOOT']",False,False,False,False,False,False,False,False,False,False,False,False
"['RECKON', 'BLACK', 'LIFE', 'MATTER', 'BANNER', 'HOLD', 'WHITE', 'CUNT', 'KINDA', 'PATRONIZING', 'IRONICALLY', 'RACIST', 'COME', 'SOMETHIN', 'WELL', 'WHITE', 'FOLK', 'GIVE', 'SELF', 'OOO', 'LOOK', 'NICE', 'BLACK', 'PEOPLE', 'ALWAYS', 'RACE', 'ACTUALLY', 'WHOLE', 'WORLD', 'PUSSYFOOTIN', 'FEAR', 'RACIST', 'MAN']",False,True,True,False,False,True,False,False,False,False,False,False
"['BROWN', 'PERSON', 'SHOOT', 'WEEK', 'NOTICE', 'ALMOST', 'SHARE', 'COMMON']",False,False,False,False,False,False,False,False,False,False,False,False
"['GUN', 'USE', 'RUBBER', 'BULLET', 'STUPID', 'RUSSIAN', 'NEWS', 'CHANNEL']",False,True,True,False,False,False,False,False,False,False,False,False
"['SAY', 'PEGGY', 'MESSAGE', 'SHARE']",False,False,False,False,False,False,False,False,False,False,False,False
"['GOOD', 'BALANCED', 'UNBIASED', 'STORY', 'SAD', 'SMH']",False,False,False,False,False,False,False,False,False,False,False,False
['DRUG'],False,False,False,False,False,False,False,False,False,False,False,False
"['LET', 'STEAL', 'CONVENIENCE', 'STORE', 'LET', 'GO', 'PUNCH', 'COP', 'FACE', 'GET', 'SHOOT', 'TIME', 'LET', 'GET', 'BLACK', 'PEOPLE', 'WHITE', 'APOLOGIST', 'RUN', 'STREET', 'SET', 'BUILDING', 'FIRE', 'FUCK', 'DIRTY', 'GUTTER', 'RAT', 'LIVE', 'WELFARE', 'CAUSE', 'VIOLENCE', 'LOOK', 'REST', 'BLACK', 'PEOPLE', 'LIVE', 'DIRTIE', 'PLAGUE', 'RIDE', 'CONTINENT', 'LUCKY', 'WHITE', 'COUNTRY', 'COME', 'CURE', 'DUMB', 'ASS']",True,True,False,False,False,False,True,False,False,False,False,False
"['FREAKING', 'PEOPLE', 'STILL', 'RACIST', 'POLICE', 'STILL', 'AWFUL']",False,True,True,False,False,False,False,False,False,False,False,False
"['DUDE', 'COMMIT', 'FELONY', 'INCLUDE', 'ASSAULT', 'POLICE', 'OFFICER', 'SHOOT', 'KILL', 'SERIOUS', 'RACE', 'RIOT', 'DISTRACT', 'FACT', 'COP', 'JOB', 'CASE', 'CLOSED', 'JUSTICE', 'SERVE', 'STREET', 'DAY']",False,False,False,False,False,False,False,False,False,False,False,False
"['STEPFATHER', 'PANT', 'HALF', 'WAY']",False,True,True,False,False,True,False,False,False,False,False,False
"['STATE', 'COP', 'COP', 'SHOOTING', 'STATE', 'PROBLEM', 'RIGHT', 'ANARCHOCAPITALIST', 'STEFFAN', 'AGREE', 'NONSENSE']",False,False,False,False,False,False,False,False,False,False,False,False
"['TECHNO', 'PARTY']",False,False,False,False,False,False,False,False,False,False,False,False
"['MEMORY', 'BTW', 'BRING', 'FIREWORK']",False,False,False,False,False,False,False,False,False,False,False,False
"['BELIEVE', 'WANNA', 'BELIEVE', 'CARE', 'SAY', 'IDIOT']",False,True,True,False,False,False,False,False,False,False,False,False
"['POSSIBLY', 'MANY', 'PEOPLE', 'UNBELIEVABLY', 'IGNORANT']",False,False,False,False,False,False,False,False,False,False,False,False
"['WEAK', 'DISPLAY', 'LAW', 'ENFORCEMENT']",False,True,True,False,True,False,False,False,False,False,False,False
"['THUG', 'GO', 'COLLEGE', 'BLACK', 'PEOPLE', 'ALWAYS', 'CRY', 'SEE', 'ONE', 'CRY']",True,True,False,False,False,False,True,False,False,False,False,False
"['REMEMBER', 'SEND', 'NATIONAL', 'DEFENCE']",False,False,False,False,False,False,False,False,False,False,False,False
"['CARE', 'PROTEST', 'RUN', 'PUNK', 'ASSS', 'HOPE', 'RUN', 'TF']",False,True,True,False,True,False,False,False,False,False,False,False
"['GO', 'YOUNG', 'WHITE', 'MAN', 'KILL', 'NONWHITE', 'SAY', 'BLACK', 'COP', 'MEDIA', 'OUTCRY', 'ALMOST', 'MEDIUM', 'SEARCH']",False,False,False,False,False,False,False,False,False,False,False,False
"['INFO', 'PUT', 'BRING', 'FACT', 'TEST', 'POSITIVE', 'ILLEGALMOOD', 'ALTERINGNON', 'PRESCRIPTION', 'STEROID', 'POST', 'SHOOT', 'TOXICOLOGY', 'TEST', 'ALSO', 'WONDER', 'INFO', 'GIVE', 'GRAND', 'JURY', 'DOUBTFUL']",False,False,False,False,False,False,False,False,False,False,False,False
"['REMEMBER', 'TIME', 'RACE', 'RIOT', 'RACE', 'SHOOT', 'WHITE', 'COP', 'ATTACK', 'OFFICER', 'WAVE', 'GUN', 'AROUND', 'REMEMBER', 'HUGE', 'RIOT', 'LAST', 'YEAR', 'MONTH', 'OLD', 'SHOOT', 'HEAD', 'BLACK', 'KID']",True,True,False,False,False,False,True,False,False,False,False,False
"['WASTE', 'TIME', 'TALK', 'IDIOT', 'KNOW', 'BELIEVE', 'WANT', 'BELIEVE', 'HELL', 'FACT', 'EVIDENCE', 'LOSER']",False,True,True,False,False,False,False,False,False,False,False,False
