CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,cleaned_text,semantic_tokens,processed_text
UgjSn4WFsLlygngCoAEC,9pr1oE34bIM,"When you are 6'4"" 290 and you charge at a armed cop you are a dangerous weapon.",False,False,False,False,False,False,False,False,False,False,False,False,WHEN YOU ARE AND YOU CHARGE AT A ARMED COP YOU ARE A DANGEROUS WEAPON,"['CHARGE', 'ARMED', 'COP', 'DANGEROUS', 'WEAPON']",CHARGE ARMED COP DANGEROUS WEAPON
UgwnX3GUap-kq8dvXJV4AaABAg,cT14IbTDW2c,THESE FUCKING COMMIES didn't even know what happened,True,True,False,False,True,False,False,False,False,False,False,False,THESE FUCKING COMMIES DIDNT EVEN KNOW WHAT HAPPENED,"['FUCKING', 'COMMIE', 'EVEN', 'KNOW', 'HAPPEN']",FUCKING COMMIE EVEN KNOW HAPPEN
Ugir5Lgl83aXSXgCoAEC,9pr1oE34bIM,This is yet another reason why police need to wear A/V recording devices All the time.  And people should as well.  It really helps to ensure Truth is maintained at all times.  I can only imagine what the officers POV camera would show in this situation...,False,False,False,False,False,False,False,False,False,False,False,False,THIS IS YET ANOTHER REASON WHY POLICE NEED TO WEAR AV RECORDING DEVICES ALL THE TIME AND PEOPLE SHOULD AS WELL IT REALLY HELPS TO ENSURE TRUTH IS MAINTAINED AT ALL TIMES I CAN ONLY IMAGINE WHAT THE OFFICERS POV CAMERA WOULD SHOW IN THIS SITUATION,"['YET', 'REASON', 'POLICE', 'NEED', 'WEAR', 'AV', 'RECORDING', 'DEVICE', 'TIME', 'PEOPLE', 'WELL', 'REALLY', 'HELP', 'ENSURE', 'TRUTH', 'MAINTAIN', 'TIME', 'IMAGINE', 'OFFICER', 'POV', 'CAMERA', 'SHOW', 'SITUATION']",YET REASON POLICE NEED WEAR AV RECORDING DEVICE TIME PEOPLE WELL REALLY HELP ENSURE TRUTH MAINTAIN TIME IMAGINE OFFICER POV CAMERA SHOW SITUATION
Ugi_omORbF-Z3ngCoAEC,#NAME?,I hate basterds like this but I would have been funny if they tried pushing more and it flipped back on top of a few of them. #Hacopcarcanstillfightback ,True,True,False,False,False,False,False,False,False,False,False,False,I HATE BASTERDS LIKE THIS BUT I WOULD HAVE BEEN FUNNY IF THEY TRIED PUSHING MORE AND IT FLIPPED BACK ON TOP OF A FEW OF THEM HACOPCARCANSTILLFIGHTBACK,"['HATE', 'BASTERD', 'FUNNY', 'TRY', 'PUSH', 'FLIP', 'BACK', 'TOP', 'HACOPCARCANSTILLFIGHTBACK']",HATE BASTERD FUNNY TRY PUSH FLIP BACK TOP HACOPCARCANSTILLFIGHTBACK
UgysaIdEoX6mhsTapI14AaABAg,cT14IbTDW2c,"I don't get it. Aren't they protesting to like, the wrong people?",False,False,False,False,False,False,False,False,False,False,False,False,I DONT GET IT ARENT THEY PROTESTING TO LIKE THE WRONG PEOPLE,"['GET', 'PROTEST', 'LIKE', 'WRONG', 'PEOPLE']",GET PROTEST LIKE WRONG PEOPLE
UginHSF2kYVug3gCoAEC,9pr1oE34bIM,Ireland v England Riots 1995 (HQ),False,False,False,False,False,False,False,False,False,False,False,False,IRELAND V ENGLAND RIOTS HQ,['HQ'],HQ
UghGhGHVxbAhI3gCoAEC,TZxEyoplYbI,"Every time he interviewed a person I noticed they all ""ghetto"" and can clearly see their education is that of a preschooler. Who ever protested and did all that incredible stupid stuff, Dr Martin Luther King jr would have been disappointed in all of you and I respect him. All the ignorant black people like always ruining things and then they say they didn't do anything and they are always the victims. Wake up stupids you guys aren't the only ones. You're just making America look stupid. ",True,False,False,False,False,True,True,False,False,False,False,False,EVERY TIME HE INTERVIEWED A PERSON I NOTICED THEY ALL GHETTO AND CAN CLEARLY SEE THEIR EDUCATION IS THAT OF A PRESCHOOLER WHO EVER PROTESTED AND DID ALL THAT INCREDIBLE STUPID STUFF DR MARTIN LUTHER KING JR WOULD HAVE BEEN DISAPPOINTED IN ALL OF YOU AND I RESPECT HIM ALL THE IGNORANT BLACK PEOPLE LIKE ALWAYS RUINING THINGS AND THEN THEY SAY THEY DIDNT DO ANYTHING AND THEY ARE ALWAYS THE VICTIMS WAKE UP STUPIDS YOU GUYS ARENT THE ONLY ONES YOURE JUST MAKING AMERICA LOOK STUPID,"['TIME', 'INTERVIEW', 'PERSON', 'NOTICE', 'GHETTO', 'CLEARLY', 'SEE', 'EDUCATION', 'PRESCHOOLER', 'EVER', 'PROTEST', 'INCREDIBLE', 'STUPID', 'STUFF', 'DISAPPOINT', 'RESPECT', 'IGNORANT', 'BLACK', 'PEOPLE', 'ALWAYS', 'RUIN', 'THING', 'SAY', 'ALWAYS', 'VICTIM', 'WAKE', 'STUPID', 'GUY', 'ONE', 'MAKE', 'LOOK', 'STUPID']",TIME INTERVIEW PERSON NOTICE GHETTO CLEARLY SEE EDUCATION PRESCHOOLER EVER PROTEST INCREDIBLE STUPID STUFF DISAPPOINT RESPECT IGNORANT BLACK PEOPLE ALWAYS RUIN THING SAY ALWAYS VICTIM WAKE STUPID GUY ONE MAKE LOOK STUPID
UghhqzDBAgfZFXgCoAEC,dG7mZQvaQDk,"basically she's doing more than talking. black lives do matter, but I guess when looting and rioting take place only for an asshole whose robbed and druged up the community . She hits on all points and was on CNN. She believes there is police brutality and Wants reforms, she knows theres racism, but she also knows nobody is going to take. a fucking second  look at black rights till black people take a stand against self destruction.",False,False,False,False,False,False,False,False,False,False,False,False,BASICALLY SHES DOING MORE THAN TALKING BLACK LIVES DO MATTER BUT I GUESS WHEN LOOTING AND RIOTING TAKE PLACE ONLY FOR AN ASSHOLE WHOSE ROBBED AND DRUGED UP THE COMMUNITY SHE HITS ON ALL POINTS AND WAS ON CNN SHE BELIEVES THERE IS POLICE BRUTALITY AND WANTS REFORMS SHE KNOWS THERES RACISM BUT SHE ALSO KNOWS NOBODY IS GOING TO TAKE A FUCKING SECOND LOOK AT BLACK RIGHTS TILL BLACK PEOPLE TAKE A STAND AGAINST SELF DESTRUCTION,"['BASICALLY', 'TALK', 'BLACK', 'LIFE', 'MATTER', 'GUESS', 'LOOT', 'RIOTING', 'TAKE', 'PLACE', 'ASSHOLE', 'ROB', 'DRUG', 'COMMUNITY', 'HIT', 'POINT', 'BELIEVE', 'POLICE', 'BRUTALITY', 'WANT', 'REFORM', 'KNOW', 'RACISM', 'ALSO', 'KNOW', 'GO', 'TAKE', 'FUCKING', 'SECOND', 'LOOK', 'BLACK', 'RIGHT', 'BLACK', 'PEOPLE', 'TAKE', 'STAND', 'SELF', 'DESTRUCTION']",BASICALLY TALK BLACK LIFE MATTER GUESS LOOT RIOTING TAKE PLACE ASSHOLE ROB DRUG COMMUNITY HIT POINT BELIEVE POLICE BRUTALITY WANT REFORM KNOW RACISM ALSO KNOW GO TAKE FUCKING SECOND LOOK BLACK RIGHT BLACK PEOPLE TAKE STAND SELF DESTRUCTION
UgwvutE1n6s6vUvCcud4AaABAg,cT14IbTDW2c,Black lives splatter.,True,True,False,True,False,False,False,False,False,False,False,False,BLACK LIVES SPLATTER,"['BLACK', 'LIFE', 'SPLATTER']",BLACK LIFE SPLATTER
UgjvXESe-olTwXgCoAEC,9pr1oE34bIM,White Supremacy at its best !,True,False,False,False,False,True,True,False,False,False,False,False,WHITE SUPREMACY AT ITS BEST,"['WHITE', 'SUPREMACY', 'GOOD']",WHITE SUPREMACY GOOD
Ugg-ucO02B7XO3gCoAEC,04kJtp6pVXI,1 word: Provocateur........,False,False,False,False,False,False,False,False,False,False,False,False,WORD PROVOCATEUR,"['WORD', 'PROVOCATEUR']",WORD PROVOCATEUR
Ugh2eF27Mk96vngCoAEC,9pr1oE34bIM,lmao when he reads dudes raps is the best part,False,False,False,False,False,False,False,False,False,False,False,False,LMAO WHEN HE READS DUDES RAPS IS THE BEST PART,"['READ', 'DUDE', 'RAP', 'GOOD', 'PART']",READ DUDE RAP GOOD PART
UgxDqO6xOisRs_SBeP54AaABAg,#NAME?,"So your friend gets killed which that means your burn down your local homes and items
Seems correct",True,True,False,True,False,False,False,False,False,False,False,False,SO YOUR FRIEND GETS KILLED WHICH THAT MEANS YOUR BURN DOWN YOUR LOCAL HOMES AND ITEMS SEEMS CORRECT,"['FRIEND', 'KILL', 'MEAN', 'BURN', 'LOCAL', 'HOME', 'ITEM', 'SEEM', 'CORRECT']",FRIEND KILL MEAN BURN LOCAL HOME ITEM SEEM CORRECT
Ugjmo852I70RjngCoAEC,9pr1oE34bIM,"This guy is a little biased that's for sure , maybe he should bring up the fact that a taser being used could have avoided all this. Forensics will tell what truly happened but I highly doubt mike brown needed to be shot six times. Or how about calling for back up ?? No one said the cop had to be a hero and handle the two kids by himself especially if they acted aggressively.  To say the cop was completely in the right as this racist Stefan comes off with is crazy.. cops are held to higher standard. First cops mistake not calling for backup, second trying to get out his door right by the kids lol doesn't he remember his training u get out with space between you to handle the situation better. My uncle is a cop and told me this . Also a taser should have been his first move if mike was charging him but before that even he should have pursued a block away and waited for back up .",False,False,False,False,False,False,False,False,False,False,False,False,THIS GUY IS A LITTLE BIASED THATS FOR SURE MAYBE HE SHOULD BRING UP THE FACT THAT A TASER BEING USED COULD HAVE AVOIDED ALL THIS FORENSICS WILL TELL WHAT TRULY HAPPENED BUT I HIGHLY DOUBT MIKE BROWN NEEDED TO BE SHOT SIX TIMES OR HOW ABOUT CALLING FOR BACK UP NO ONE SAID THE COP HAD TO BE A HERO AND HANDLE THE TWO KIDS BY HIMSELF ESPECIALLY IF THEY ACTED AGGRESSIVELY TO SAY THE COP WAS COMPLETELY IN THE RIGHT AS THIS RACIST STEFAN COMES OFF WITH IS CRAZY COPS ARE HELD TO HIGHER STANDARD FIRST COPS MISTAKE NOT CALLING FOR BACKUP SECOND TRYING TO GET OUT HIS DOOR RIGHT BY THE KIDS LOL DOESNT HE REMEMBER HIS TRAINING U GET OUT WITH SPACE BETWEEN YOU TO HANDLE THE SITUATION BETTER MY UNCLE IS A COP AND TOLD ME THIS ALSO A TASER SHOULD HAVE BEEN HIS FIRST MOVE IF MIKE WAS CHARGING HIM BUT BEFORE THAT EVEN HE SHOULD HAVE PURSUED A BLOCK AWAY AND WAITED FOR BACK UP,"['GUY', 'LITTLE', 'BIASED', 'SURE', 'MAYBE', 'BRING', 'FACT', 'TASER', 'USE', 'AVOID', 'FORENSIC', 'TELL', 'TRULY', 'HAPPEN', 'HIGHLY', 'DOUBT', 'NEED', 'SHOOT', 'TIME', 'CALL', 'BACK', 'ONE', 'SAY', 'COP', 'HERO', 'HANDLE', 'KID', 'ESPECIALLY', 'ACT', 'AGGRESSIVELY', 'SAY', 'COP', 'COMPLETELY', 'RIGHT', 'RACIST', 'STEFAN', 'COME', 'CRAZY', 'COP', 'HOLD', 'HIGH', 'STANDARD', 'FIRST', 'COP', 'MISTAKE', 'CALL', 'BACKUP', 'SECOND', 'TRY', 'GET', 'DOOR', 'RIGHT', 'KID', 'LOL', 'REMEMBER', 'TRAINING', 'GET', 'SPACE', 'HANDLE', 'SITUATION', 'WELL', 'UNCLE', 'COP', 'TELL', 'ALSO', 'TASER', 'FIRST', 'MOVE', 'CHARGE', 'EVEN', 'PURSUE', 'BLOCK', 'AWAY', 'WAIT', 'BACK']",GUY LITTLE BIASED SURE MAYBE BRING FACT TASER USE AVOID FORENSIC TELL TRULY HAPPEN HIGHLY DOUBT NEED SHOOT TIME CALL BACK ONE SAY COP HERO HANDLE KID ESPECIALLY ACT AGGRESSIVELY SAY COP COMPLETELY RIGHT RACIST STEFAN COME CRAZY COP HOLD HIGH STANDARD FIRST COP MISTAKE CALL BACKUP SECOND TRY GET DOOR RIGHT KID LOL REMEMBER TRAINING GET SPACE HANDLE SITUATION WELL UNCLE COP TELL ALSO TASER FIRST MOVE CHARGE EVEN PURSUE BLOCK AWAY WAIT BACK
UgjxJ_ExKvTTXHgCoAEC,04kJtp6pVXI,Isn't this the dude who got knocked out and had his phone stolen in Ferguson?,False,False,False,False,False,False,False,False,False,False,False,False,ISNT THIS THE DUDE WHO GOT KNOCKED OUT AND HAD HIS PHONE STOLEN IN FERGUSON,"['DUDE', 'KNOCK', 'PHONE', 'STEAL', 'FERGUSON']",DUDE KNOCK PHONE STEAL FERGUSON
UghWdXOwEJc0eHgCoAEC,04kJtp6pVXI,What a stupid arab. Police shoot to apprehend? Lmao That's not how it works when they are being attacked!,True,False,False,False,False,True,True,False,False,False,False,False,WHAT A STUPID ARAB POLICE SHOOT TO APPREHEND LMAO THATS NOT HOW IT WORKS WHEN THEY ARE BEING ATTACKED,"['STUPID', 'ARAB', 'POLICE', 'SHOOT', 'APPREHEND', 'WORK', 'ATTACK']",STUPID ARAB POLICE SHOOT APPREHEND WORK ATTACK
UggiuoZhmLtpVXgCoAEC,9pr1oE34bIM,"Is the cell phone video being shown anymore? All I get is a ""sorry"" message saying it is private.",False,False,False,False,False,False,False,False,False,False,False,False,IS THE CELL PHONE VIDEO BEING SHOWN ANYMORE ALL I GET IS A SORRY MESSAGE SAYING IT IS PRIVATE,"['CELL', 'PHONE', 'VIDEO', 'SHOW', 'ANYMORE', 'GET', 'SORRY', 'MESSAGE', 'SAY', 'PRIVATE']",CELL PHONE VIDEO SHOW ANYMORE GET SORRY MESSAGE SAY PRIVATE
UgjP3NatTbwQvngCoAEC,8HB18hZrhXc,"Wait, so who was rioting again? The people standing boredly on the sidewalk, or the guys with guns in the middle of traffic?",False,False,False,False,False,False,False,False,False,False,False,False,WAIT SO WHO WAS RIOTING AGAIN THE PEOPLE STANDING BOREDLY ON THE SIDEWALK OR THE GUYS WITH GUNS IN THE MIDDLE OF TRAFFIC,"['WAIT', 'RIOT', 'PEOPLE', 'STAND', 'BOREDLY', 'SIDEWALK', 'GUY', 'GUN', 'MIDDLE', 'TRAFFIC']",WAIT RIOT PEOPLE STAND BOREDLY SIDEWALK GUY GUN MIDDLE TRAFFIC
UgiAxtQoe6zezHgCoAEC,9pr1oE34bIM,racist piece of shit you reach for anything to justify murder. it is extremely shameful how you slant facts in order to justify your racist and biased views. ,True,True,False,False,True,False,False,False,False,False,False,False,RACIST PIECE OF SHIT YOU REACH FOR ANYTHING TO JUSTIFY MURDER IT IS EXTREMELY SHAMEFUL HOW YOU SLANT FACTS IN ORDER TO JUSTIFY YOUR RACIST AND BIASED VIEWS,"['RACIST', 'PIECE', 'SHIT', 'REACH', 'JUSTIFY', 'MURDER', 'EXTREMELY', 'SHAMEFUL', 'SLANT', 'FACT', 'ORDER', 'JUSTIFY', 'RACIST', 'BIASED', 'VIEW']",RACIST PIECE SHIT REACH JUSTIFY MURDER EXTREMELY SHAMEFUL SLANT FACT ORDER JUSTIFY RACIST BIASED VIEW
Ugif7J_LQBVe_HgCoAEC,04kJtp6pVXI, Michael Smerconish + Hack. ,False,False,False,False,False,False,False,False,False,False,False,False,MICHAEL SMERCONISH HACK,[],
UgySLp6DGLoWk-e1gnN4AaABAg,bUgKZMSxr3E,The show title doesn't belong with the host name.,False,False,False,False,False,False,False,False,False,False,False,False,THE SHOW TITLE DOESNT BELONG WITH THE HOST NAME,"['SHOW', 'TITLE', 'BELONG', 'HOST', 'NAME']",SHOW TITLE BELONG HOST NAME
Uggq-1wdvQ0bXHgCoAEC,TZxEyoplYbI,"0:10 legend has it that he is still yelling ""move""",False,False,False,False,False,False,False,False,False,False,False,False,LEGEND HAS IT THAT HE IS STILL YELLING MOVE,"['LEGEND', 'STILL', 'YELL', 'MOVE']",LEGEND STILL YELL MOVE
UggP1BY4vFHGkngCoAEC,TZxEyoplYbI,Blacks get my prejudice easily,True,False,False,False,False,True,True,False,False,False,False,False,BLACKS GET MY PREJUDICE EASILY,"['BLACK', 'GET', 'PREJUDICE', 'EASILY']",BLACK GET PREJUDICE EASILY
Ugi7qter96VmungCoAEC,9pr1oE34bIM,"moly loooooooooooooooooooooooves cops.  there are other witnesses.  also clueless about the 'riots'.  also about the decades of police violence and repression in the area....also, ignorant of the effects of marijuana.",False,False,False,False,False,False,False,False,False,False,False,False,MOLY LOOOOOOOOOOOOOOOOOOOOOOOVES COPS THERE ARE OTHER WITNESSES ALSO CLUELESS ABOUT THE RIOTS ALSO ABOUT THE DECADES OF POLICE VIOLENCE AND REPRESSION IN THE AREAALSO IGNORANT OF THE EFFECTS OF MARIJUANA,"['LOOOOOOOOOOOOOOOOOOOOOOOVE', 'COP', 'WITNESS', 'ALSO', 'CLUELESS', 'RIOT', 'ALSO', 'DECADE', 'POLICE', 'VIOLENCE', 'REPRESSION', 'AREAALSO', 'IGNORANT', 'EFFECT']",LOOOOOOOOOOOOOOOOOOOOOOOVE COP WITNESS ALSO CLUELESS RIOT ALSO DECADE POLICE VIOLENCE REPRESSION AREAALSO IGNORANT EFFECT
UghlxE3O2KiW0XgCoAEC,dG7mZQvaQDk,"You go girl!! ... have listened twice, retweeted twice (first from gateway pundent, second from youtube)  God Bless Ms Hubbard and God's speed with your vid.",False,False,False,False,False,False,False,False,False,False,False,False,YOU GO GIRL HAVE LISTENED TWICE RETWEETED TWICE FIRST FROM GATEWAY PUNDENT SECOND FROM YOUTUBE GOD BLESS MS HUBBARD AND GODS SPEED WITH YOUR VID,"['GO', 'GIRL', 'LISTEN', 'TWICE', 'RETWEETE', 'TWICE', 'FIRST', 'GATEWAY', 'PUNDENT', 'SECOND', 'BLESS', 'GOD', 'SPEED', 'VID']",GO GIRL LISTEN TWICE RETWEETE TWICE FIRST GATEWAY PUNDENT SECOND BLESS GOD SPEED VID
Ugwz4Qt5dHpq1CN3e6x4AaABAg,5vF4si3hoRA,Dirtbags all of them. Including CNN,True,True,False,False,False,False,False,False,False,False,False,False,DIRTBAGS ALL OF THEM INCLUDING CNN,"['DIRTBAG', 'INCLUDE']",DIRTBAG INCLUDE
UghBotl7zRd2y3gCoAEC,9pr1oE34bIM,Here I was thinking I was getting a bunch of facts. Lean is not made with skittles and iced tea. Wilson did not know about the robbery. This video is a bunch of poppy cock! Thank you for wasting my time.,True,True,False,True,False,False,False,False,False,False,False,False,HERE I WAS THINKING I WAS GETTING A BUNCH OF FACTS LEAN IS NOT MADE WITH SKITTLES AND ICED TEA WILSON DID NOT KNOW ABOUT THE ROBBERY THIS VIDEO IS A BUNCH OF POPPY COCK THANK YOU FOR WASTING MY TIME,"['THINK', 'GET', 'BUNCH', 'FACT', 'LEAN', 'MAKE', 'SKITTLE', 'ICED', 'TEA', 'KNOW', 'ROBBERY', 'VIDEO', 'BUNCH', 'POPPY', 'COCK', 'THANK', 'WASTE', 'TIME']",THINK GET BUNCH FACT LEAN MAKE SKITTLE ICED TEA KNOW ROBBERY VIDEO BUNCH POPPY COCK THANK WASTE TIME
Ugg-JIoQXcIhsHgCoAEC,TZxEyoplYbI,Some people have seen Mississippi Burning way too many damn times.,False,False,False,False,False,False,False,False,False,False,False,False,SOME PEOPLE HAVE SEEN MISSISSIPPI BURNING WAY TOO MANY DAMN TIMES,"['PEOPLE', 'SEE', 'MISSISSIPPI', 'BURN', 'WAY', 'MANY', 'TIME']",PEOPLE SEE MISSISSIPPI BURN WAY MANY TIME
Ugw1DPfPxRKkqstwYSF4AaABAg,cT14IbTDW2c,The only time I'd want to see a sniper in the bushes start picking them off one by one,True,True,False,True,False,False,False,False,False,False,False,False,THE ONLY TIME ID WANT TO SEE A SNIPER IN THE BUSHES START PICKING THEM OFF ONE BY ONE,"['TIME', 'WANT', 'SEE', 'SNIPER', 'BUSH', 'START', 'PICK']",TIME WANT SEE SNIPER BUSH START PICK
Ugin-dBfgSlydXgCoAEC,TZxEyoplYbI,cops = pigs,True,True,False,False,False,False,False,False,False,False,False,False,COPS PIGS,"['COP', 'PIG']",COP PIG
Ugz8uVdEHIiNFvrakgV4AaABAg,cT14IbTDW2c,How did they get the Time off from work?  JK,False,False,False,False,False,False,False,False,False,False,False,False,HOW DID THEY GET THE TIME OFF FROM WORK JK,"['GET', 'TIME', 'WORK']",GET TIME WORK
UggTMjGeW1JsQngCoAEC,cT14IbTDW2c,did the police charge them?,False,False,False,False,False,False,False,False,False,False,False,False,DID THE POLICE CHARGE THEM,"['POLICE', 'CHARGE']",POLICE CHARGE
Ugh0caYD_br7pngCoAEC,TZxEyoplYbI,"They don't want justice.  Here you see a mob mentality in action.  He's guilty no matter what the Grand Jury says, no matter what the evidence says, let's just hang him from the nearest tree.  What about the officers rights?   They need to learn to speak proper English and get a job.  Who's the bigger racest?  If a white crowd did that they would all be in jail.",True,False,False,False,False,True,True,False,False,False,False,False,THEY DONT WANT JUSTICE HERE YOU SEE A MOB MENTALITY IN ACTION HES GUILTY NO MATTER WHAT THE GRAND JURY SAYS NO MATTER WHAT THE EVIDENCE SAYS LETS JUST HANG HIM FROM THE NEAREST TREE WHAT ABOUT THE OFFICERS RIGHTS THEY NEED TO LEARN TO SPEAK PROPER ENGLISH AND GET A JOB WHOS THE BIGGER RACEST IF A WHITE CROWD DID THAT THEY WOULD ALL BE IN JAIL,"['WANT', 'JUSTICE', 'SEE', 'MOB', 'MENTALITY', 'ACTION', 'GUILTY', 'MATTER', 'GRAND', 'JURY', 'SAY', 'MATTER', 'EVIDENCE', 'SAY', 'LET', 'HANG', 'NEAR', 'TREE', 'OFFICER', 'RIGHT', 'NEED', 'LEARN', 'SPEAK', 'PROPER', 'ENGLISH', 'GET', 'JOB', 'BIG', 'RACEST', 'WHITE', 'CROWD', 'JAIL']",WANT JUSTICE SEE MOB MENTALITY ACTION GUILTY MATTER GRAND JURY SAY MATTER EVIDENCE SAY LET HANG NEAR TREE OFFICER RIGHT NEED LEARN SPEAK PROPER ENGLISH GET JOB BIG RACEST WHITE CROWD JAIL
Ugz6EEhwYEn3AbhrPJh4AaABAg,cT14IbTDW2c,If this happen I would drive though them if I have to n if a cop does that Shit then they mess up letting them finish what they have to say like have need to get home or work u see how long that line of cars was. holding people up for there bullshit,True,True,True,True,False,False,False,False,False,False,False,False,IF THIS HAPPEN I WOULD DRIVE THOUGH THEM IF I HAVE TO N IF A COP DOES THAT SHIT THEN THEY MESS UP LETTING THEM FINISH WHAT THEY HAVE TO SAY LIKE HAVE NEED TO GET HOME OR WORK U SEE HOW LONG THAT LINE OF CARS WAS HOLDING PEOPLE UP FOR THERE BULLSHIT,"['HAPPEN', 'DRIVE', 'COP', 'SHIT', 'MESS', 'LET', 'FINISH', 'SAY', 'NEED', 'GET', 'HOME', 'WORK', 'SEE', 'LONG', 'LINE', 'CAR', 'HOLD', 'PEOPLE', 'BULLSHIT']",HAPPEN DRIVE COP SHIT MESS LET FINISH SAY NEED GET HOME WORK SEE LONG LINE CAR HOLD PEOPLE BULLSHIT
Ugyday9fAu6Mtqe_JAJ4AaABAg,cT14IbTDW2c,"They should all be arrested for blocking a highway. If you want to protest, do it somewhere else.",False,False,False,False,False,False,False,False,False,False,False,False,THEY SHOULD ALL BE ARRESTED FOR BLOCKING A HIGHWAY IF YOU WANT TO PROTEST DO IT SOMEWHERE ELSE,"['ARREST', 'BLOCK', 'HIGHWAY', 'WANT', 'PROTEST', 'SOMEWHERE', 'ELSE']",ARREST BLOCK HIGHWAY WANT PROTEST SOMEWHERE ELSE
UgiPsH0ehnKBqHgCoAEC,TZxEyoplYbI,It's all because he's black.,True,False,False,False,False,True,True,False,False,False,False,False,ITS ALL BECAUSE HES BLACK,['BLACK'],BLACK
UgiE08q1WAgicHgCoAEC,8HB18hZrhXc,"A true dictatorship ! Let's wait and check which of the coutries will start sanctioning on U.S government? I guess none of countries, because USA is a corrupted all of countries in the world except Russia and China.",True,True,False,True,False,False,False,False,False,False,False,False,A TRUE DICTATORSHIP LETS WAIT AND CHECK WHICH OF THE COUTRIES WILL START SANCTIONING ON US GOVERNMENT I GUESS NONE OF COUNTRIES BECAUSE USA IS A CORRUPTED ALL OF COUNTRIES IN THE WORLD EXCEPT RUSSIA AND CHINA,"['TRUE', 'DICTATORSHIP', 'LET', 'WAIT', 'CHECK', 'COUTRIE', 'START', 'SANCTION', 'GOVERNMENT', 'GUESS', 'NONE', 'COUNTRY', 'CORRUPTED', 'COUNTRY', 'WORLD']",TRUE DICTATORSHIP LET WAIT CHECK COUTRIE START SANCTION GOVERNMENT GUESS NONE COUNTRY CORRUPTED COUNTRY WORLD
Ugi2D2J9ryibsngCoAEC,9pr1oE34bIM,12:28 - can someone please turn that into an auto-tune rap song by Stefan Molyneux? Please.,False,False,False,False,False,False,False,False,False,False,False,False,CAN SOMEONE PLEASE TURN THAT INTO AN AUTOTUNE RAP SONG BY STEFAN MOLYNEUX PLEASE,"['TURN', 'AUTOTUNE', 'RAP', 'SONG']",TURN AUTOTUNE RAP SONG
UggqGxEmXED_sXgCoAEC,9pr1oE34bIM,Its all a hoax ,False,False,False,False,False,False,False,False,False,False,False,False,ITS ALL A HOAX,['HOAX'],HOAX
UgjqOULoobsFBXgCoAEC,04kJtp6pVXI,This is not your counties go back to he middle east that's your counties b,True,False,False,False,False,True,True,False,False,False,False,False,THIS IS NOT YOUR COUNTIES GO BACK TO HE MIDDLE EAST THATS YOUR COUNTIES B,"['COUNTY', 'GO', 'BACK', 'COUNTY', 'B']",COUNTY GO BACK COUNTY B
